fecha,person_id,person_name,bloque,fiabilidad,fuente,procedencia,familia
2017-09-27,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,441,"GARCÍA LARRABURU, SILVINA MARCELA",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,474,"GARCÍA, VIRGINIA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,473,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,424,"GODOY, RUPERTO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,477,"GONZÁLEZ, MARÍA TERESA MARGARITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,456,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,423,"IRRAZÁBAL, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,426,"LABADO, MARÍA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,415,"LINARES, JAIME",GEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,464,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,457,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,420,"LUNA, MIRTHA MARÍA TERESITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,459,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,454,"MERA, DALMACIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,471,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,446,"MONTENEGRO, GERARDO ANTENOR",FRENTE POPULAR,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,442,"ODARDA, MARÍA MAGDALENA",RIO - FRENTE PROGRESISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,475,"OJEDA, JOSÉ ANATOLIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,455,"PAIS, JUAN MARIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,439,"PEREYRA, GUILLERMO JUAN",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,469,"PEROTTI, OMAR ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,311,"PICHETTO, MIGUEL ÁNGEL",PERONISMO REPUBLICANO RIO NEGRO,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,435,"PILATTI VERGARA, MARÍA INÉS",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,472,"PINEDO, FEDERICO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,370,"PÉRSICO, DANIEL RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,458,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,35,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,436,"ROZAS, ÁNGEL",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,470,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,433,"SOLANAS, FERNANDO EZEQUIEL",PROYECTO SUR-UNEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Provincial & other alliances
2017-09-27,443,"URTUBEY, RODOLFO JULIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Peronist / Justicialist
2017-09-27,476,"VARELA, MARTA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-09-27,467,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/262,Radical / Cambiemos / JxC
2017-11-01,452,"ABAL MEDINA, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,434,"AGUILAR, EDUARDO ALBERTO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,419,"AGUIRRE, HILDA CLELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,462,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,327,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,418,"BARRIONUEVO, WALTER BASILIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,427,"BLAS, INÉS IMELDA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,453,"BOYADJIAN, MIRIAM RUTH",MOVIMIENTO POPULAR FUEGUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,463,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Radical / Cambiemos / JxC
2017-11-01,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Radical / Cambiemos / JxC
2017-11-01,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Radical / Cambiemos / JxC
2017-11-01,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Radical / Cambiemos / JxC
2017-11-01,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,441,"GARCÍA LARRABURU, SILVINA MARCELA",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,474,"GARCÍA, VIRGINIA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,473,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Radical / Cambiemos / JxC
2017-11-01,424,"GODOY, RUPERTO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,477,"GONZÁLEZ, MARÍA TERESA MARGARITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,456,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,423,"IRRAZÁBAL, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
2017-11-01,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Provincial & other alliances
2017-11-01,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/278,Peronist / Justicialist
