session_date,file,office,person,basis
2007-11-28,2007-11-28_r16_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-11-28,2007-11-28_r17_ESPECIAL,secretario,Juan Héctor Estrada,masthead
2007-11-28,2007-11-28_r18_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-11-28,2007-11-28_r18_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2007-11-28,2007-11-28_r16_ORDINARIA,vicepresidente de la nacion,Daniel Osvaldo Scioli,masthead
2007-11-28,2007-11-28_r17_ESPECIAL,vicepresidente de la nacion,Daniel Osvaldo Scioli,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,prosecretario,Juan J. Canals,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,prosecretario,Néstor H. Righetti,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,prosecretario,Roberto Vicente Maiques,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,secretario,Carlos Alberto Machiaroli,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2007-12-05,2007-12-05_r19_ORDINARIA,vicepresidente de la nacion,Daniel Osvaldo Scioli,masthead
2007-12-10,2007-12-10_r00_ASAMBLEA,presidente de la honorable camara de diputados,Alberto Edgardo Balestrini,masthead
2007-12-10,2007-12-10_r00_ASAMBLEA,secretario,Enrique Hidalgo,masthead
2007-12-10,2007-12-10_r00_ASAMBLEA,secretario,Juan Héctor Estrada,masthead
2007-12-10,2007-12-10_r00_ASAMBLEA,vicepresidente de la nacion,Daniel Osvaldo Scioli,masthead
2007-12-10,2007-12-10_r00_ASAMBLEA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,prosecretario,Juan J. Canals,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,prosecretario,Mario Daniele,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,prosecretario,Roberto Vicente Maiques,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2007-12-12,2007-12-12_r20_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,prosecretario,Juan J. Canals,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,prosecretario,Mario Daniele,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,prosecretario,Roberto Vicente Maiques,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2007-12-19,2007-12-19_r21_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,prosecretario,Juan J. Canals,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,prosecretario,Mario Daniele,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,prosecretario,Roberto Vicente Maiques,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2007-12-26,2007-12-26_r22_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,prosecretario,Juan J. Canals,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,prosecretario,Mario Daniele,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,prosecretario,Roberto Vicente Maiques,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-02-13,2008-02-13_r23_EXTRAORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-02-22,2008-02-22_r00_ASAMBLEA,secretario,Enrique Hidalgo,masthead
2008-02-22,2008-02-22_r00_ASAMBLEA,secretario,Juan Héctor Estrada,masthead
2008-02-22,2008-02-22_r00_ASAMBLEA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,prosecretario,Juan J. Canals,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,prosecretario,Juan J. Canals,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,prosecretario,Mario Daniele,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,prosecretario,Mario Daniele,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,secretario,Juan Héctor Estrada,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,secretario,Luis Alberto Tieppo,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-02-27,2008-02-27_r01_PREPARATORIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-02-27,2008-02-27_r24_EXTRAORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-03-01,2008-03-01_r00_ASAMBLEA,secretario,Enrique Hidalgo,masthead
2008-03-01,2008-03-01_r00_ASAMBLEA,secretario,Juan Héctor Estrada,masthead
2008-03-01,2008-03-01_r00_ASAMBLEA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,prosecretario,Gustavo Carlos Vélez PINCHETTI,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,vicepresidenta 2°,Da. Liliana Teresita Negre de Alonso,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-03-12,2008-03-12_r02_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-03-26,2008-03-26_r03_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,prosecretario,Gustavo Carlos Vélez PINCHETTI,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-04-09,2008-04-09_r04_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-04-16,2008-04-16_r05_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,presidente provisional,José Juan Bautista Pampuro,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,prosecretario,Gustavo Carlos Vélez,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,prosecretario,Juan J. Canals,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,prosecretario,Mario Daniele,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,secretario,Juan Héctor Estrada,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,secretario,Luis Alberto Tieppo,masthead
2008-04-30,2008-04-30_r06_INFORMATIVA_ESPECIAL,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-05-14,2008-05-14_r07_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-05-21,2008-05-21_r08_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-05-28,2008-05-28_r09_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-06-25,2008-06-25_r10_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-07-16,2008-07-16_r11_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,vicepresidenta 2ª,Liliana Teresita Negre de Alonso,masthead
2008-08-06,2008-08-06_r12_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,vicepresidenta 2°,Da. Liliana Teresita Negre de Alonso,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-08-13,2008-08-13_r13_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,vicepresidenta 2°,Da. Liliana Teresita Negre de Alonso,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-09-03,2008-09-03_r14_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-09-10,2008-09-10_r15_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-09-24,2008-09-24_r16_ORDINARIA,vicepresidente de la nacion,José Juan Bautista Pampuro,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-10-01,2008-10-01_r17_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-10-22,2008-10-22_r18_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-11-05,2008-11-05_r19_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-11-20,2008-11-20_r20_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-11-25,2008-11-25_r00_ASAMBLEA,presidente de la honorable camara de diputados,Eduardo Alfredo Fellner,masthead
2008-11-25,2008-11-25_r00_ASAMBLEA,secretario,Enrique Hidalgo,masthead
2008-11-25,2008-11-25_r00_ASAMBLEA,secretario,Juan Héctor Estrada,masthead
2008-11-25,2008-11-25_r00_ASAMBLEA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,vicepresidente,Juan Carlos Romero,masthead
2008-11-26,2008-11-26_r21_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,vicepresidenta 2°,Liliana Teresita Negre de Alonso,masthead
2008-12-10,2008-12-10_r22_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,secretario,Luis Alberto Tieppo,masthead
2008-12-17,2008-12-17_r23_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,presidente provisional,José Juan Bautista Pampuro,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,prosecretario,Gustavo Carlos Vélez,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,prosecretario,Juan J. Canals,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,prosecretario,Mario Daniele,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,secretario,Jorge Luis Alberto Tieppo,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,secretario,Juan Héctor Estrada,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,vicepresidenta 2°,Liliana Teresita Negre de Alonso,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,vicepresidente 1°,Juan Carlos Marino,masthead
2008-12-18,2008-12-18_r24_ORDINARIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,prosecretario,Gustavo Carlos Vélez,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,prosecretario,Juan J. Canals,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,prosecretario,Mario Daniele,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,secretario,Jorge Luis Alberto Tieppo,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,secretario,Juan Héctor Estrada,masthead
2009-02-27,2009-02-27_r01_PREPARATORIA,vicepresidente de la nacion,Julio César Cleto Cobos,masthead
2009-03-01,2009-03-01_r00_ASAMBLEA,presidente de la honorable camara de diputados,Eduardo Alfredo Fellner,masthead
