fecha,acta_id,senador,bloque,provincia,voto
2011-07-27,948,"CORRADI DE BELTRAN, ANA MARIA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2011-07-27,948,"BERMEJO, ROLANDO ADOLFO",PJ FRENTE PARA LA VICTORIA,MENDOZA,AUSENTE
2011-07-27,948,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AFIRMATIVO
2011-07-27,948,"CABANCHIK, SAMUEL MANUEL",PROYECTO BUENOS AIRES FEDERAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2011-07-27,948,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AFIRMATIVO
2011-07-27,948,"DI PERNA, GRACIELA AGUSTINA",TRABAJO Y DIGNIDAD,CHUBUT,AUSENTE
2011-07-27,948,"MESTRE, RAMON JAVIER",UCR - UNIÓN CÍVICA RADICAL,CÓRDOBA,AFIRMATIVO
2011-07-27,948,"CANO, JOSE MANUEL",UCR - UNIÓN CÍVICA RADICAL,TUCUMÁN,AUSENTE
2011-07-27,948,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2011-07-27,948,"VERA, ARTURO",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AFIRMATIVO
2011-07-27,948,"ARTAZA, EUGENIO JUSTINIANO",UCR - UNIÓN CÍVICA RADICAL,CORRIENTES,AFIRMATIVO
2011-07-27,948,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AFIRMATIVO
2011-07-27,948,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AUSENTE
2011-07-27,948,"NIKISCH, ROY ABELARDO",UCR - UNIÓN CÍVICA RADICAL,CHACO,AUSENTE
2011-07-27,948,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AUSENTE
2011-07-27,948,"CIMADEVILLA, MARIO JORGE",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,AFIRMATIVO
2011-07-27,948,"VERANI, PABLO",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,AFIRMATIVO
2011-07-27,948,"RACHED, EMILIO ALBERTO",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,AUSENTE
