snapshot_date,snapshot_url,bloque_impreso,senador_impreso
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"VILLAVERDE , JORGE ANTONIO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"PRETO , RUGGERO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"ROMERO, MARCELO JUAN"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , FELIPE RODOLFO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , SILVIA ESTELA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Peronista del Interior,"ARNOLD,EDUARDO ARIEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Peronista del Interior,"BAUM , DANIEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Peronista del Interior,"SALA , OSVALDO RUBÉN"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Renovador De Salta,"ULLOA , ROBERTO AUGUSTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"AGUNDEZ , JORGE ALFREDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ALTUNA , JUAN CARLOS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ANGELOZ , EDUARDO CÉSAR"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GAGLIARDI , EDGARDO JOSÉ"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GALVÁN , RAÚL ALFREDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GARCÍA ARECHA , JOSÉ MARÍA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GENOUD , JOSÉ"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LEÓN , LUIS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LÓPEZ , ALCIDES HUMBERTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LOSADA , MARIO ANIBAL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MAGLIETTI , ALBERTO RAMÓN"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MASSACCESI , HORACIO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MARTINEZ PELAEZ, NELIDA SUSANA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MENEGHINI , JAVIER REYNALDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOLINARI ROMERO , LUIS ARTURO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOREAU , LEOPOLDO RAÚL GUIDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ROSTAN , NESTOR DANIEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SAEZ , JOSÉ MARÍA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SALUM , HUMBERTO ELÍAS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"USANDIZAGA , HORACIO DANIEL"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE CRUZADA RENOVADORA DE SAN JUAN,"AVELIN, Nancy Barbarita"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE FRENTE PAIS SOLIDARIO,"IBARRA, Vilma Lidia"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE FTE.CIV.Y SOCIAL DE CATAMARCA,"BRIZUELA DEL MORAL, Eduardo Segundo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE FTE.CIV.Y SOCIAL DE CATAMARCA,"COLOMBO de ACEVEDO, Maria Teresita Del Valle"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE FUERZA REPUBLICANA,"WALTER, Pablo Hector"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"ALPEROVICH, Jose Jorge"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"BAR, Graciela Yolanda"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"BARRIONUEVO, Jose Luis"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"BUSTI, Jorge Pedro"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"CAFIERO, Antonio Francisco"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"CAPARROS, Mabel Luisa"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"CAPITANICH, Jorge Milton"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"CASTRO, Maria Elisa"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"DANIELE, Mario Domingo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"ESCUDERO, Sonia Margarita"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"FERNANDEZ, Nicolas Alejandro"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"FERNANDEZ de KIRCHNER, Cristina E."
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"GALLIA, Sergio Adrian"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"GIOJA, Jose Luis"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"GOMEZ de BERTONE, Deolide Carmen"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"GUINLE, Marcelo Alejandro Horacio"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"HALAK, Beatriz Susana"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"JENEFES, Guillermo Raul"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"LAMBERTO, Oscar Santiago"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"LATORRE, Roxana Itati"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"LOPEZ ARIAS, Marcelo Eduardo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MAQUEDA, Juan Carlos"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MARTIN, Floriana Nelida"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MAYANS, Miguel Angel"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MAZA, Ada Mercedes"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MENEM, Eduardo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MERA, Mario Ruben"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"MULLER, Mabel Hilda"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"NEGRE de ALONSO, Liliana Teresita"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"OCHOA, Raul Ernesto"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"OVIEDO, Mercedes Margarita"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PARDAL, Jorge Alberto"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PARDO, Angel Francisco"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PAZ, Elva Azucena"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PERCEVAL, Maria Cristina"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PICHETTO, Miguel Angel"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"PUERTA, Federico Ramon"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"SEGUI, Malvina Maria"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"VERNA, Carlos Alberto"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE JUSTICIALISTA,"YOMA, Jorge Raul"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE LIBERAL DE CORRIENTES,"CHIAPPE, Lazaro Alberto"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE MOVIMIENTO POPULAR NEUQUINO,"SALVATORI, Pedro"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE MOVIMIENTO POPULAR NEUQUINO,"SAPAG, Luz Maria"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE RENOVADOR DE SALTA,"GOMEZ DIEZ, Ricardo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"AGUNDEZ, Jorge Alfredo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"ALFONSIN, Raul Ricardo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"ARANCIO de BELLER, Lylia Monica"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"BAGLINI, Raul Eduardo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"COLAZO, Mario Jorge"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"CURLETTI, Mirian Belen"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"FALCO, Luis"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"ISIDORI, Amanda Mercedes"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"LESCANO, Marcela Fabiana"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"LOSADA, Mario Anibal"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"MAESTRO, Carlos"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"MARTI, Ruben Americo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"MORALES, Gerardo Ruben"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"MORO, Eduardo Anibal"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"PASSO, Juan Carlos"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"PRADES, Carlos Alfonso"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"RASO, Marta Ethel"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"TAFFAREL, Ricardo Cesar"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"TERRAGNO, Rodolfo"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"USANDIZAGA, Horacio Daniel"
2002-04-04,https://web.archive.org/web/20020404224200id_/http://proyectos.senado.gov.ar:80/web/owa/lbloques.paginabloq,BLOQUE UNION CIVICA RADICAL,"ZAVALIA, Jose Luis"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Cruzada Renovadora De San Juan,"AVELIN, Nancy Barbarita"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Cívico Jujeño,"ARANCIO de BELLER, Lylia Mónica"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Cívico Jujeño,"MORALES, Gerardo Rubén"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Grande,"IBARRA, Vilma Lidia"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frepaso,"CONTI, Diana Beatriz"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Fte.Civ.Y Social De Catamarca,"BRIZUELA DEL MORAL, Eduardo Segundo"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Fte.Civ.Y Social De Catamarca,"COLOMBO de ACEVEDO, Maria Teresita Del Valle"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Fuerza Republicana,"WALTER, Pablo Héctor"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"ALPEROVICH, José Jorge"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"BAR, Graciela Yolanda"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"BARRIONUEVO, José Luis"
2002-08-17,https://web.archive.org/web/20020817215138id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"BUSTI, Jorge Pedro"
